TITLE = "IJ-Ordered Data with Cell-Centered Variables"
VARIABLES = "X", "Y", "Temperature" 
ZONE I=109, J=109, DATAPACKING=BLOCK, VARLOCATION=(3=CELLCENTERED)
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
0.000000 0.009259 0.018519 0.027778 0.037037 0.046296 0.055556 0.064815 0.074074 0.083333 0.092593 0.101852 0.111111 0.120370 0.129630 0.138889 0.148148 0.157407 0.166667 0.175926 0.185185 0.194444 0.203704 0.212963 0.222222 0.231481 0.240741 0.250000 0.259259 0.268519 0.277778 0.287037 0.296296 0.305556 0.314815 0.324074 0.333333 0.342593 0.351852 0.361111 0.370370 0.379630 0.388889 0.398148 0.407407 0.416667 0.425926 0.435185 0.444444 0.453704 0.462963 0.472222 0.481481 0.490741 0.500000 0.509259 0.518519 0.527778 0.537037 0.546296 0.555556 0.564815 0.574074 0.583333 0.592593 0.601852 0.611111 0.620370 0.629630 0.638889 0.648148 0.657407 0.666667 0.675926 0.685185 0.694444 0.703704 0.712963 0.722222 0.731481 0.740741 0.750000 0.759259 0.768519 0.777778 0.787037 0.796296 0.805556 0.814815 0.824074 0.833333 0.842593 0.851852 0.861111 0.870370 0.879630 0.888889 0.898148 0.907407 0.916667 0.925926 0.935185 0.944444 0.953704 0.962963 0.972222 0.981481 0.990741 1.000000 
